,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2812485,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-08-09,-65.0,-41.0,-41.0,-69.0,-28.0,21.0
2812486,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-08-10,-52.0,-25.0,-24.0,-65.0,-44.0,25.0
2812487,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-08-11,-53.0,-27.0,-25.0,-64.0,-47.0,25.0
2812488,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-08-12,-54.0,-27.0,-25.0,-66.0,-46.0,25.0
2812489,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-08-13,-55.0,-28.0,-27.0,-66.0,-47.0,26.0
2812490,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-08-14,-54.0,-26.0,-31.0,-66.0,-44.0,27.0
2812491,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-08-15,-54.0,-24.0,-34.0,-64.0,-29.0,21.0
2812492,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-08-16,-61.0,-34.0,-37.0,-67.0,-25.0,19.0
2812493,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-08-17,-52.0,-24.0,-24.0,-64.0,-43.0,25.0
2812494,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-08-18,-54.0,-27.0,-26.0,-63.0,-45.0,25.0
2812495,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-08-19,-50.0,-23.0,-24.0,-59.0,-44.0,23.0
2812496,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-08-20,-48.0,-22.0,-25.0,-57.0,-44.0,23.0
2812497,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-08-21,-53.0,-26.0,-32.0,-65.0,-56.0,29.0
2812498,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-08-22,-51.0,-25.0,-33.0,-60.0,-28.0,20.0
2812499,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-08-23,-56.0,-31.0,-34.0,-61.0,-21.0,18.0
2812500,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-08-24,-46.0,-21.0,-21.0,-56.0,-40.0,22.0
2812501,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-08-25,-46.0,-20.0,-22.0,-56.0,-43.0,23.0
2812502,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-08-26,-48.0,-22.0,-22.0,-57.0,-42.0,23.0
2812503,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-08-27,-48.0,-22.0,-23.0,-58.0,-42.0,23.0
2812504,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-08-28,-49.0,-23.0,-28.0,-59.0,-41.0,24.0
2812505,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-08-29,-47.0,-21.0,-31.0,-55.0,-26.0,18.0
2812506,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-08-30,-53.0,-27.0,-32.0,-58.0,-20.0,16.0
2812507,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-08-31,-47.0,-22.0,-20.0,-63.0,-58.0,26.0
2812508,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-01,-44.0,-19.0,-21.0,-54.0,-42.0,21.0
2812509,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-02,-47.0,-22.0,-22.0,-57.0,-42.0,22.0
2812510,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-03,-48.0,-24.0,-24.0,-58.0,-42.0,22.0
2812511,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-04,-49.0,-24.0,-30.0,-60.0,-40.0,24.0
2812512,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-05,-47.0,-22.0,-31.0,-57.0,-26.0,18.0
2812513,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-06,-53.0,-28.0,-31.0,-58.0,-21.0,17.0
2812514,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-07,-46.0,-24.0,-22.0,-57.0,-41.0,22.0
2812515,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-08,-44.0,-19.0,-21.0,-55.0,-43.0,22.0
2812516,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-09,-48.0,-24.0,-22.0,-58.0,-43.0,22.0
2812517,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-10,-47.0,-23.0,-21.0,-58.0,-42.0,21.0
2812518,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-11,-48.0,-23.0,-25.0,-59.0,-40.0,23.0
2812519,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-12,-46.0,-20.0,-27.0,-55.0,-25.0,17.0
2812520,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-13,-50.0,-25.0,-25.0,-57.0,-18.0,15.0
2812521,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-14,-44.0,-21.0,-18.0,-57.0,-37.0,21.0
2812522,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-15,-44.0,-18.0,-22.0,-55.0,-41.0,22.0
2812523,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-16,-44.0,-16.0,-22.0,-55.0,-40.0,22.0
2812524,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-17,-46.0,-20.0,-22.0,-57.0,-40.0,22.0
2812525,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-18,-47.0,-21.0,-27.0,-58.0,-38.0,25.0
2812526,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-19,-45.0,-20.0,-27.0,-54.0,-24.0,18.0
2812527,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-20,-49.0,-23.0,-27.0,-56.0,-17.0,16.0
2812528,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-21,-44.0,-21.0,-20.0,-56.0,-39.0,22.0
2812529,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-22,-46.0,-21.0,-23.0,-55.0,-41.0,22.0
2812530,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-23,-50.0,-24.0,-27.0,-57.0,-41.0,23.0
2812531,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-24,-50.0,-24.0,-29.0,-58.0,-41.0,23.0
2812532,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-25,-50.0,-23.0,-33.0,-59.0,-39.0,25.0
2812533,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-26,-48.0,-20.0,-31.0,-54.0,-24.0,19.0
2812534,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-27,-51.0,-24.0,-28.0,-55.0,-18.0,17.0
2812535,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-28,-46.0,-20.0,-25.0,-55.0,-37.0,23.0
2812536,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-29,-47.0,-20.0,-28.0,-55.0,-41.0,23.0
2812537,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-09-30,-45.0,-14.0,-27.0,-54.0,-40.0,21.0
2812538,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-01,-46.0,-15.0,-31.0,-55.0,-40.0,20.0
2812539,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-02,-48.0,-17.0,-35.0,-56.0,-38.0,22.0
2812540,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-03,-46.0,-17.0,-35.0,-52.0,-26.0,16.0
2812541,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-04,-49.0,-19.0,-30.0,-52.0,-20.0,14.0
2812542,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-05,-45.0,-17.0,-28.0,-54.0,-38.0,19.0
2812543,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-06,-45.0,-16.0,-30.0,-53.0,-41.0,20.0
2812544,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-07,-49.0,-21.0,-31.0,-56.0,-40.0,21.0
2812545,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-08,-49.0,-21.0,-29.0,-56.0,-39.0,22.0
2812546,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-09,-49.0,-20.0,-33.0,-57.0,-36.0,24.0
2812547,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-10,-47.0,-19.0,-34.0,-53.0,-22.0,18.0
2812548,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-11,-54.0,-27.0,-36.0,-57.0,-18.0,17.0
2812549,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-12,-48.0,-22.0,-29.0,-55.0,-37.0,22.0
2812550,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-13,-46.0,-18.0,-29.0,-53.0,-39.0,23.0
2812551,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-14,-51.0,-25.0,-35.0,-57.0,-40.0,24.0
2812552,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-15,-45.0,-14.0,-32.0,-53.0,-38.0,23.0
2812553,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-16,-45.0,-13.0,-34.0,-53.0,-35.0,24.0
2812554,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-17,-43.0,-12.0,-32.0,-49.0,-22.0,18.0
2812555,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-18,-47.0,-18.0,-31.0,-52.0,-16.0,16.0
2812556,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-19,-44.0,-17.0,-29.0,-53.0,-35.0,22.0
2812557,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-20,-50.0,-26.0,-36.0,-55.0,-41.0,24.0
2812558,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-21,-46.0,-18.0,-30.0,-56.0,-38.0,22.0
2812559,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-22,-45.0,-17.0,-26.0,-54.0,-37.0,21.0
2812560,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-23,-46.0,-18.0,-30.0,-56.0,-35.0,22.0
2812561,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-24,-43.0,-13.0,-27.0,-51.0,-20.0,16.0
2812562,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-25,-50.0,-23.0,-31.0,-55.0,-17.0,15.0
2812563,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-26,-49.0,-25.0,-30.0,-59.0,-42.0,21.0
2812564,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-27,-42.0,-14.0,-23.0,-51.0,-38.0,19.0
2812565,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-28,-44.0,-17.0,-25.0,-52.0,-38.0,20.0
2812566,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-29,-44.0,-17.0,-30.0,-52.0,-39.0,20.0
2812567,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-30,-43.0,-13.0,-35.0,-53.0,-35.0,21.0
2812568,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-10-31,-39.0,-5.0,-33.0,-48.0,-21.0,15.0
2812569,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-01,-68.0,-40.0,-49.0,-70.0,-34.0,19.0
2812570,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-02,-48.0,-24.0,-36.0,-65.0,-61.0,26.0
2812571,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-03,-42.0,-16.0,-31.0,-51.0,-38.0,19.0
2812572,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-04,-44.0,-19.0,-32.0,-54.0,-38.0,21.0
2812573,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-05,-43.0,-16.0,-29.0,-54.0,-37.0,21.0
2812574,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-06,-44.0,-18.0,-33.0,-56.0,-34.0,22.0
2812575,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-07,-43.0,-17.0,-33.0,-53.0,-19.0,17.0
2812576,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-08,-44.0,-17.0,-28.0,-52.0,-13.0,14.0
2812577,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-09,-41.0,-17.0,-26.0,-53.0,-33.0,20.0
2812578,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-10,-41.0,-14.0,-28.0,-51.0,-37.0,21.0
2812579,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-11,-46.0,-22.0,-33.0,-56.0,-38.0,22.0
2812580,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-12,-65.0,-44.0,-36.0,-73.0,-62.0,23.0
2812581,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-13,-42.0,-13.0,-32.0,-57.0,-39.0,20.0
2812582,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-14,-37.0,-8.0,-30.0,-48.0,-18.0,14.0
2812583,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-15,-39.0,-10.0,-26.0,-49.0,-10.0,12.0
2812584,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-16,-36.0,-9.0,-24.0,-50.0,-33.0,18.0
2812585,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-17,-37.0,-10.0,-25.0,-49.0,-37.0,19.0
2812586,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-18,-39.0,-11.0,-25.0,-51.0,-35.0,19.0
2812587,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-19,-39.0,-11.0,-25.0,-51.0,-35.0,20.0
2812588,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-20,-39.0,-11.0,-29.0,-52.0,-32.0,21.0
2812589,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-21,-35.0,-8.0,-26.0,-46.0,-16.0,15.0
2812590,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-22,-39.0,-11.0,-23.0,-48.0,-10.0,13.0
2812591,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-23,-38.0,-13.0,-25.0,-51.0,-32.0,19.0
2812592,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-24,-38.0,-12.0,-26.0,-49.0,-36.0,20.0
2812593,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-25,-38.0,-11.0,-24.0,-50.0,-34.0,20.0
2812594,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-26,-36.0,-9.0,-23.0,-49.0,-34.0,20.0
2812595,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-27,-37.0,-10.0,-29.0,-50.0,-31.0,21.0
2812596,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-28,-31.0,-2.0,-23.0,-42.0,-14.0,14.0
2812597,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-29,-36.0,-7.0,-19.0,-43.0,-9.0,12.0
2812598,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-11-30,-31.0,-5.0,-14.0,-53.0,-54.0,23.0
2812599,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-01,-33.0,-3.0,-19.0,-41.0,-32.0,18.0
2812600,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-02,-35.0,-6.0,-22.0,-47.0,-32.0,20.0
2812601,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-03,-35.0,-6.0,-21.0,-46.0,-32.0,19.0
2812602,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-04,-37.0,-8.0,-26.0,-49.0,-30.0,21.0
2812603,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-05,-32.0,-4.0,-23.0,-42.0,-12.0,14.0
2812604,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-06,-36.0,-7.0,-22.0,-44.0,-6.0,12.0
2812605,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-07,-33.0,-8.0,-20.0,-46.0,-31.0,18.0
2812606,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-08,-32.0,-5.0,-17.0,-51.0,-50.0,22.0
2812607,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-09,-36.0,-10.0,-18.0,-47.0,-31.0,19.0
2812608,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-10,-36.0,-7.0,-14.0,-47.0,-33.0,20.0
2812609,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-11,-34.0,-2.0,-13.0,-46.0,-28.0,20.0
2812610,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-12,-29.0,2.0,-12.0,-40.0,-11.0,14.0
2812611,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-13,-32.0,-1.0,-6.0,-38.0,-3.0,12.0
2812612,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-14,-31.0,-2.0,-7.0,-44.0,-29.0,18.0
2812613,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-15,-26.0,6.0,-5.0,-40.0,-31.0,18.0
2812614,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-16,-26.0,8.0,-3.0,-40.0,-29.0,18.0
2812615,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-17,-27.0,6.0,-4.0,-40.0,-30.0,18.0
2812616,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-18,-32.0,0.0,-16.0,-44.0,-28.0,20.0
2812617,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-19,-28.0,2.0,-18.0,-37.0,-11.0,14.0
2812618,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-20,-24.0,10.0,-6.0,-30.0,1.0,11.0
2812619,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-21,-18.0,12.0,2.0,-35.0,-30.0,17.0
2812620,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-22,-16.0,18.0,3.0,-31.0,-33.0,16.0
2812621,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-23,-10.0,32.0,8.0,-28.0,-33.0,15.0
2812622,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-24,-20.0,40.0,11.0,-40.0,-54.0,19.0
2812623,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-25,-54.0,-33.0,-7.0,-67.0,-66.0,27.0
2812624,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-26,-37.0,-7.0,-17.0,-48.0,-27.0,17.0
2812625,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-27,-42.0,-14.0,-17.0,-45.0,-7.0,15.0
2812626,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-28,-22.0,10.0,1.0,-41.0,-35.0,19.0
2812627,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-29,-18.0,18.0,2.0,-35.0,-38.0,18.0
2812628,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-30,-17.0,33.0,7.0,-40.0,-52.0,21.0
2812629,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2020-12-31,-33.0,33.0,1.0,-49.0,-57.0,23.0
2812630,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-01,-67.0,-53.0,-9.0,-74.0,-70.0,30.0
2812631,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-02,-43.0,-15.0,-13.0,-53.0,-32.0,19.0
2812632,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-03,-46.0,-21.0,-16.0,-47.0,-10.0,16.0
2812633,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-04,-33.0,-3.0,-9.0,-46.0,-29.0,20.0
2812634,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-05,-34.0,-4.0,-10.0,-45.0,-32.0,20.0
2812635,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-06,-35.0,-4.0,-11.0,-47.0,-31.0,21.0
2812636,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-07,-36.0,-6.0,-14.0,-48.0,-32.0,21.0
2812637,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-08,-36.0,-5.0,-21.0,-49.0,-28.0,22.0
2812638,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-09,-34.0,-4.0,-22.0,-44.0,-12.0,16.0
2812639,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-10,-36.0,-6.0,-18.0,-44.0,-4.0,14.0
2812640,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-11,-34.0,-6.0,-18.0,-46.0,-29.0,20.0
2812641,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-12,-35.0,-9.0,-22.0,-46.0,-33.0,20.0
2812642,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-13,-38.0,-11.0,-22.0,-49.0,-33.0,19.0
2812643,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-14,-39.0,-14.0,-26.0,-51.0,-36.0,18.0
2812644,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-15,-40.0,-13.0,-31.0,-53.0,-35.0,18.0
2812645,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-16,-38.0,-12.0,-31.0,-50.0,-23.0,13.0
2812646,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-17,-41.0,-14.0,-24.0,-49.0,-16.0,11.0
2812647,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-18,-39.0,-16.0,-28.0,-51.0,-37.0,18.0
2812648,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-19,-40.0,-17.0,-29.0,-51.0,-39.0,19.0
2812649,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-20,-43.0,-20.0,-30.0,-53.0,-38.0,19.0
2812650,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-21,-41.0,-17.0,-30.0,-53.0,-38.0,19.0
2812651,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-22,-42.0,-16.0,-31.0,-53.0,-35.0,20.0
2812652,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-23,-39.0,-13.0,-29.0,-50.0,-21.0,14.0
2812653,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-24,-41.0,-15.0,-20.0,-49.0,-13.0,12.0
2812654,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-25,-37.0,-12.0,-21.0,-49.0,-34.0,18.0
2812655,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-26,-39.0,-14.0,-24.0,-49.0,-37.0,19.0
2812656,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-27,-40.0,-16.0,-26.0,-51.0,-36.0,19.0
2812657,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-28,-39.0,-13.0,-26.0,-50.0,-36.0,19.0
2812658,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-29,-36.0,-7.0,-28.0,-50.0,-32.0,19.0
2812659,PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,2021-01-30,-33.0,-1.0,-24.0,-46.0,-18.0,13.0
